report,title,statement,item,n,v1,v2,v3,v4,line
2023年报,星宇股份2023年年度报告全文,IS,净利润（净亏损以“－”号填列）,2,1102129691.19,941424257.11,,,"五、净利润（净亏损以“－”号填列） 1,102,129,691.19 941,424,257.11"
2023年报,星宇股份2023年年度报告全文,IS,持续经营净利润（净亏损以“－”号填列）,2,1102129691.19,941424257.11,,,"1,102,129,691.19 941,424,257.11"
2023年报,星宇股份2023年年度报告全文,IS,归属于母公司股东的净利润（净亏损以“-”号填列）,2,1102129691.19,941424257.11,,,"1,102,129,691.19 941,424,257.11"
2023年报,星宇股份2023年年度报告全文,IS,其他综合收益的税后净额,2,44818188.83,35441117.37,,,"六、其他综合收益的税后净额 44,818,188.83 35,441,117.37"
2023年报,星宇股份2023年年度报告全文,IS,归属母公司所有者的其他综合收益的税后净额,2,44818188.83,35441117.37,,,"44,818,188.83 35,441,117.37"
2023年报,星宇股份2023年年度报告全文,IS,不能重分类进损益的其他综合收益,2,9099221.10,14655576.28,,,"1．不能重分类进损益的其他综合收益 9,099,221.10 14,655,576.28"
2023年报,星宇股份2023年年度报告全文,IS,其他权益工具投资公允价值变动,2,9099221.10,14655576.28,,,"（3）其他权益工具投资公允价值变动 9,099,221.10 14,655,576.28"
2023年报,星宇股份2023年年度报告全文,IS,将重分类进损益的其他综合收益,2,35718967.73,20785541.09,,,"2．将重分类进损益的其他综合收益 35,718,967.73 20,785,541.09"
2023年报,星宇股份2023年年度报告全文,IS,外币财务报表折算差额,2,35718967.73,20785541.09,,,"（6）外币财务报表折算差额 35,718,967.73 20,785,541.09"
2023年报,星宇股份2023年年度报告全文,IS,综合收益总额,2,1146947880.02,976865374.48,,,"七、综合收益总额 1,146,947,880.02 976,865,374.48"
2023年报,星宇股份2023年年度报告全文,IS,归属于母公司所有者的综合收益总额,2,1146947880.02,976865374.48,,,"1,146,947,880.02 976,865,374.48"
2023年报,星宇股份2023年年度报告全文,IS,基本每股收益(元/股),2,3.8677,3.2954,,,（一）基本每股收益(元/股) 3.8677 3.2954
2023年报,星宇股份2023年年度报告全文,IS,稀释每股收益(元/股),2,3.8579,3.2954,,,（二）稀释每股收益(元/股) 3.8579 3.2954
2023年报,星宇股份2023年年度报告全文,CF,销售商品、提供劳务收到的现金,2,8294871852.97,8270652890.77,,,"销售商品、提供劳务收到的现金 8,294,871,852.97 8,270,652,890.77"
2023年报,星宇股份2023年年度报告全文,CF,收到的税费返还,2,3434258.69,6634974.40,,,"收到的税费返还 3,434,258.69 6,634,974.40"
2023年报,星宇股份2023年年度报告全文,CF,收到其他与经营活动有关的现金,2,255999970.16,308862715.17,,,"收到其他与经营活动有关的现金 七、78(1) 255,999,970.16 308,862,715.17"
2023年报,星宇股份2023年年度报告全文,CF,经营活动现金流入小计,2,8554306081.82,8586150580.34,,,"经营活动现金流入小计 8,554,306,081.82 8,586,150,580.34"
2023年报,星宇股份2023年年度报告全文,CF,购买商品、接受劳务支付的现金,2,6056973848.49,5614358112.72,,,"购买商品、接受劳务支付的现金 6,056,973,848.49 5,614,358,112.72"
2023年报,星宇股份2023年年度报告全文,CF,支付给职工及为职工支付的现金,2,1113845867.42,1021075547.44,,,"支付给职工及为职工支付的现金 1,113,845,867.42 1,021,075,547.44"
2023年报,星宇股份2023年年度报告全文,CF,支付的各项税费,2,397879576.17,305870960.94,,,"支付的各项税费 397,879,576.17 305,870,960.94"
2023年报,星宇股份2023年年度报告全文,CF,支付其他与经营活动有关的现金,2,288472990.71,236488724.16,,,"支付其他与经营活动有关的现金 七、78(1) 288,472,990.71 236,488,724.16"
2023年报,星宇股份2023年年度报告全文,CF,经营活动现金流出小计,2,7857172282.79,7177793345.26,,,"经营活动现金流出小计 7,857,172,282.79 7,177,793,345.26"
2023年报,星宇股份2023年年度报告全文,CF,经营活动产生的现金流量净额,2,697133799.03,1408357235.08,,,"经营活动产生的现金流量净额 697,133,799.03 1,408,357,235.08"
2023年报,星宇股份2023年年度报告全文,CF,收回投资收到的现金,2,7915270000.00,10624319319.49,,,"收回投资收到的现金 7,915,270,000.00 10,624,319,319.49"
2023年报,星宇股份2023年年度报告全文,CF,取得投资收益收到的现金,2,66758619.00,84733932.76,,,"取得投资收益收到的现金 66,758,619.00 84,733,932.76"
2023年报,星宇股份2023年年度报告全文,CF,处置固定资产、无形资产和其他长期资产收回的现金净额,2,7882120.37,3498900.69,,,"7,882,120.37 3,498,900.69"
2023年报,星宇股份2023年年度报告全文,CF,投资活动现金流入小计,2,7989910739.37,10712552152.94,,,"投资活动现金流入小计 7,989,910,739.37 10,712,552,152.94"
2023年报,星宇股份2023年年度报告全文,CF,购建固定资产、无形资产和其他长期资产支付的现金,2,1040633804.81,955696509.38,,,"1,040,633,804.81 955,696,509.38"
2023年报,星宇股份2023年年度报告全文,CF,投资支付的现金,2,6519270000.00,10770549825.00,,,"投资支付的现金 6,519,270,000.00 10,770,549,825.00"
2023年报,星宇股份2023年年度报告全文,CF,投资活动现金流出小计,2,7559903804.81,11726246334.38,,,"投资活动现金流出小计 7,559,903,804.81 11,726,246,334.38"
2023年报,星宇股份2023年年度报告全文,CF,投资活动产生的现金流量净额,2,430006934.56,-1013694181.44,,,"投资活动产生的现金流量净额 430,006,934.56 -1,013,694,181.44"
2023年报,星宇股份2023年年度报告全文,CF,分配股利、利润或偿付利息支付的现金,2,312436522.20,314247360.90,,,"312,436,522.20 314,247,360.90"
2023年报,星宇股份2023年年度报告全文,CF,支付其他与筹资活动有关的现金,2,237935841.48,6773562.03,,,"支付其他与筹资活动有关的现金 七、78(3) 237,935,841.48 6,773,562.03"
2023年报,星宇股份2023年年度报告全文,CF,筹资活动现金流出小计,2,550372363.68,321020922.93,,,"筹资活动现金流出小计 550,372,363.68 321,020,922.93"
2023年报,星宇股份2023年年度报告全文,CF,筹资活动产生的现金流量净额,2,-550372363.68,-321020922.93,,,"筹资活动产生的现金流量净额 -550,372,363.68 -321,020,922.93"
2023年报,星宇股份2023年年度报告全文,CF,汇率变动对现金及现金等价物的影响,2,30198395.81,14333968.35,,,"30,198,395.81 14,333,968.35"
2023年报,星宇股份2023年年度报告全文,CF,现金及现金等价物净增加额,2,606966765.72,87976099.06,,,"五、现金及现金等价物净增加额 606,966,765.72 87,976,099.06"
2023年报,星宇股份2023年年度报告全文,CF,加：期初现金及现金等价物余额,2,1407872328.99,1319896229.93,,,"加：期初现金及现金等价物余额 1,407,872,328.99 1,319,896,229.93"
2023年报,星宇股份2023年年度报告全文,CF,期末现金及现金等价物余额,2,2014839094.71,1407872328.99,,,"六、期末现金及现金等价物余额 2,014,839,094.71 1,407,872,328.99"
2022年报,星宇股份2022年年度报告全文,BS,货币资金,2,1489135959.97,1401842155.22,,,"货币资金 七、1 1,489,135,959.97 1,401,842,155.22"
2022年报,星宇股份2022年年度报告全文,BS,交易性金融资产,2,2623326365.13,2531322533.83,,,"交易性金融资产 七、2 2,623,326,365.13 2,531,322,533.83"
2022年报,星宇股份2022年年度报告全文,BS,应收票据,2,1158461820.40,1185983083.70,,,"应收票据 七、4 1,158,461,820.40 1,185,983,083.70"
2022年报,星宇股份2022年年度报告全文,BS,应收账款,2,1301863322.32,1056586618.62,,,"应收账款 1,301,863,322.32 1,056,586,618.62"
2022年报,星宇股份2022年年度报告全文,BS,预付款项,2,57408615.99,30426203.78,,,"预付款项 七、7 57,408,615.99 30,426,203.78"
2022年报,星宇股份2022年年度报告全文,BS,其他应收款,2,8607987.55,8035978.23,,,"其他应收款 七、8 8,607,987.55 8,035,978.23"
2022年报,星宇股份2022年年度报告全文,BS,存货,2,2326070166.46,1969885333.91,,,"存货 七、9 2,326,070,166.46 1,969,885,333.91"
2022年报,星宇股份2022年年度报告全文,BS,其他流动资产,2,12926805.53,16280979.25,,,"其他流动资产 七、13 12,926,805.53 16,280,979.25"
2022年报,星宇股份2022年年度报告全文,BS,流动资产合计,2,8977801043.35,8200362886.54,,,"流动资产合计 8,977,801,043.35 8,200,362,886.54"
2022年报,星宇股份2022年年度报告全文,BS,其他权益工具投资,2,264054685.57,185475504.38,,,"其他权益工具投资 七、18 264,054,685.57 185,475,504.38"
2022年报,星宇股份2022年年度报告全文,BS,固定资产,2,2673456946.33,2112668390.05,,,"固定资产 七、21 2,673,456,946.33 2,112,668,390.05"
2022年报,星宇股份2022年年度报告全文,BS,在建工程,2,597389622.39,736429183.80,,,"在建工程 七、22 597,389,622.39 736,429,183.80"
2022年报,星宇股份2022年年度报告全文,BS,使用权资产,2,4097327.44,11569727.56,,,"使用权资产 七、25 4,097,327.44 11,569,727.56"
2022年报,星宇股份2022年年度报告全文,BS,无形资产,2,439726897.41,417615519.06,,,"无形资产 七、26 439,726,897.41 417,615,519.06"
2022年报,星宇股份2022年年度报告全文,BS,长期待摊费用,2,107919003.35,77614923.63,,,"长期待摊费用 七、29 107,919,003.35 77,614,923.63"
2022年报,星宇股份2022年年度报告全文,BS,递延所得税资产,2,18607953.09,16494985.89,,,"递延所得税资产 七、30 18,607,953.09 16,494,985.89"
2022年报,星宇股份2022年年度报告全文,BS,其他非流动资产,2,153618073.08,175151225.84,,,"其他非流动资产 七、31 153,618,073.08 175,151,225.84"
2022年报,星宇股份2022年年度报告全文,BS,非流动资产合计,2,4258870508.66,3733019460.21,,,"非流动资产合计 4,258,870,508.66 3,733,019,460.21"
2022年报,星宇股份2022年年度报告全文,BS,资产总计,2,13236671552.01,11933382346.75,,,"资产总计 13,236,671,552.01 11,933,382,346.75"
2022年报,星宇股份2022年年度报告全文,BS,应付票据,2,1647435226.97,1439628582.54,,,"应付票据 七、35 1,647,435,226.97 1,439,628,582.54"
2022年报,星宇股份2022年年度报告全文,BS,应付账款,2,2193242957.14,2047483999.00,,,"应付账款 七、36 2,193,242,957.14 2,047,483,999.00"
2022年报,星宇股份2022年年度报告全文,BS,合同负债,2,16745972.21,27267158.30,,,"合同负债 七、38 16,745,972.21 27,267,158.30"
2022年报,星宇股份2022年年度报告全文,BS,应付职工薪酬,2,128359293.56,113259110.75,,,"应付职工薪酬 七、39 128,359,293.56 113,259,110.75"
2022年报,星宇股份2022年年度报告全文,BS,应交税费,2,87402971.79,27278563.31,,,"应交税费 七、40 87,402,971.79 27,278,563.31"
2022年报,星宇股份2022年年度报告全文,BS,其他应付款,2,9376847.43,11048948.22,,,"其他应付款 七、41 9,376,847.43 11,048,948.22"
2022年报,星宇股份2022年年度报告全文,BS,一年内到期的非流动负债,2,3524271.25,6463909.24,,,"一年内到期的非流动负债 七、43 3,524,271.25 6,463,909.24"
2022年报,星宇股份2022年年度报告全文,BS,其他流动负债,2,30881290.89,30911997.18,,,"其他流动负债 七、44 30,881,290.89 30,911,997.18"
2022年报,星宇股份2022年年度报告全文,BS,流动负债合计,2,4116968831.24,3703342268.54,,,"流动负债合计 4,116,968,831.24 3,703,342,268.54"
2022年报,星宇股份2022年年度报告全文,BS,租赁负债,2,53947.70,3610336.00,,,"租赁负债 七、47 53,947.70 3,610,336.00"
2022年报,星宇股份2022年年度报告全文,BS,长期应付款,2,193870021.72,209191347.62,,,"长期应付款 七、48 193,870,021.72 209,191,347.62"
2022年报,星宇股份2022年年度报告全文,BS,预计负债,2,50383471.03,26055113.05,,,"预计负债 七、50 50,383,471.03 26,055,113.05"
2022年报,星宇股份2022年年度报告全文,BS,递延收益,2,325191175.15,82254928.25,,,"递延收益 七、51 325,191,175.15 82,254,928.25"
2022年报,星宇股份2022年年度报告全文,BS,递延所得税负债,2,28482692.53,49824954.23,,,"递延所得税负债 七、30 28,482,692.53 49,824,954.23"
2022年报,星宇股份2022年年度报告全文,BS,非流动负债合计,2,597981308.13,370936679.15,,,"非流动负债合计 597,981,308.13 370,936,679.15"
2022年报,星宇股份2022年年度报告全文,BS,负债合计,2,4714950139.37,4074278947.69,,,"负债合计 4,714,950,139.37 4,074,278,947.69"
2022年报,星宇股份2022年年度报告全文,BS,实收资本（或股本）,2,285679419.00,285679419.00,,,"实收资本（或股本） 七、53 285,679,419.00 285,679,419.00"
2022年报,星宇股份2022年年度报告全文,BS,资本公积,2,4176293293.63,4176293293.63,,,"资本公积 七、55 4,176,293,293.63 4,176,293,293.63"
2022年报,星宇股份2022年年度报告全文,BS,其他综合收益,2,10526091.68,-24915025.69,,,"其他综合收益 七、57 10,526,091.68 -24,915,025.69"
2022年报,星宇股份2022年年度报告全文,BS,盈余公积,2,179346065.82,179346065.82,,,"盈余公积 七、59 179,346,065.82 179,346,065.82"
2022年报,星宇股份2022年年度报告全文,BS,未分配利润,2,3869876542.51,3242699646.30,,,"未分配利润 七、60 3,869,876,542.51 3,242,699,646.30"
2022年报,星宇股份2022年年度报告全文,BS,归属于母公司所有者权益（或股东权益）合计,2,8521721412.64,7859103399.06,,,"归属于母公司所有者权益（或股东权益）合计 8,521,721,412.64 7,859,103,399.06"
2022年报,星宇股份2022年年度报告全文,BS,所有者权益（或股东权益）合计,2,8521721412.64,7859103399.06,,,"所有者权益（或股东权益）合计 8,521,721,412.64 7,859,103,399.06"
2022年报,星宇股份2022年年度报告全文,BS,负债和所有者权益（或股东权益）总计,2,13236671552.01,11933382346.75,,,"负债和所有者权益（或股东权益）总计 13,236,671,552.01 11,933,382,346.75"
2022年报,星宇股份2022年年度报告全文,IS,营业总收入,2,8247994585.86,7909449648.26,,,"一、营业总收入 七、61 8,247,994,585.86 7,909,449,648.26"
2022年报,星宇股份2022年年度报告全文,IS,其中：营业收入,2,8247994585.86,7909449648.26,,,"其中：营业收入 七、61 8,247,994,585.86 7,909,449,648.26"
2022年报,星宇股份2022年年度报告全文,IS,营业总成本,2,7305732903.68,6924595598.73,,,"二、营业总成本 七、61 7,305,732,903.68 6,924,595,598.73"
2022年报,星宇股份2022年年度报告全文,IS,其中：营业成本,2,6386902974.22,6162913577.11,,,"其中：营业成本 七、61 6,386,902,974.22 6,162,913,577.11"
2022年报,星宇股份2022年年度报告全文,IS,税金及附加,2,43473512.27,35407429.24,,,"税金及附加 七、62 43,473,512.27 35,407,429.24"
2022年报,星宇股份2022年年度报告全文,IS,销售费用,2,118905214.06,96843378.61,,,"销售费用 七、63 118,905,214.06 96,843,378.61"
2022年报,星宇股份2022年年度报告全文,IS,管理费用,2,246922725.87,218486724.28,,,"管理费用 七、64 246,922,725.87 218,486,724.28"
2022年报,星宇股份2022年年度报告全文,IS,研发费用,2,522091231.52,387746430.83,,,"研发费用 七、65 522,091,231.52 387,746,430.83"
2022年报,星宇股份2022年年度报告全文,IS,财务费用,2,-12562754.26,23198058.66,,,"财务费用 七、66 -12,562,754.26 23,198,058.66"
2022年报,星宇股份2022年年度报告全文,IS,其中：利息费用,2,277535.74,34617905.05,,,"其中：利息费用 277,535.74 34,617,905.05"
2022年报,星宇股份2022年年度报告全文,IS,利息收入,2,12396786.68,16831546.63,,,"利息收入 12,396,786.68 16,831,546.63"
2022年报,星宇股份2022年年度报告全文,IS,加：其他收益,2,71133363.65,37851127.23,,,"加：其他收益 七、67 71,133,363.65 37,851,127.23"
2022年报,星宇股份2022年年度报告全文,IS,投资收益（损失以“－”号填列）  -,1,391502.47,,,,"投资收益（损失以“－”号填列） 七、68 - 391,502.47"
2022年报,星宇股份2022年年度报告全文,IS,公允价值变动收益（损失以“－”号填列）,2,85507083.55,89636973.83,,,"公允价值变动收益（损失以“－”号填列） 七、70 85,507,083.55 89,636,973.83"
2022年报,星宇股份2022年年度报告全文,IS,信用减值损失（损失以“-”号填列）,2,-18965183.85,-12928689.18,,,"信用减值损失（损失以“-”号填列） 七、71 -18,965,183.85 -12,928,689.18"
2022年报,星宇股份2022年年度报告全文,IS,资产减值损失（损失以“-”号填列）,2,-20963535.20,-13688886.34,,,"资产减值损失（损失以“-”号填列） 七、72 -20,963,535.20 -13,688,886.34"
2022年报,星宇股份2022年年度报告全文,IS,资产处置收益（损失以“－”号填列）,2,-4989857.84,-5817834.87,,,"资产处置收益（损失以“－”号填列） 七、73 -4,989,857.84 -5,817,834.87"
2022年报,星宇股份2022年年度报告全文,IS,营业利润（亏损以“－”号填列）,2,1053983552.49,1080298242.67,,,"三、营业利润（亏损以“－”号填列） 1,053,983,552.49 1,080,298,242.67"
2022年报,星宇股份2022年年度报告全文,IS,加：营业外收入,2,1778013.41,1930926.41,,,"加：营业外收入 七、74 1,778,013.41 1,930,926.41"
2022年报,星宇股份2022年年度报告全文,IS,减：营业外支出,2,5837958.45,4050832.42,,,"减：营业外支出 七、75 5,837,958.45 4,050,832.42"
2022年报,星宇股份2022年年度报告全文,IS,利润总额（亏损总额以“－”号填列）,2,1049923607.45,1078178336.66,,,"四、利润总额（亏损总额以“－”号填列） 1,049,923,607.45 1,078,178,336.66"
2022年报,星宇股份2022年年度报告全文,IS,减：所得税费用,2,108499350.34,128662568.91,,,"减：所得税费用 七、76 108,499,350.34 128,662,568.91"
2022年报,星宇股份2022年年度报告全文,IS,净利润（净亏损以“－”号填列）,2,941424257.11,949515767.75,,,"五、净利润（净亏损以“－”号填列） 941,424,257.11 949,515,767.75"
2022年报,星宇股份2022年年度报告全文,IS,持续经营净利润（净亏损以“－”号填列）,2,941424257.11,949515767.75,,,"1.持续经营净利润（净亏损以“－”号填列） 941,424,257.11 949,515,767.75"
2022年报,星宇股份2022年年度报告全文,IS,归属于母公司股东的净利润（净亏损以“-”号填列）,2,941424257.11,949515767.75,,,"941,424,257.11 949,515,767.75"
2022年报,星宇股份2022年年度报告全文,IS,其他综合收益的税后净额,2,35441117.37,-25992965.31,,,"六、其他综合收益的税后净额 35,441,117.37 -25,992,965.31"
2022年报,星宇股份2022年年度报告全文,IS,归属母公司所有者的其他综合收益的税后净额,2,35441117.37,-25992965.31,,,"35,441,117.37 -25,992,965.31"
2022年报,星宇股份2022年年度报告全文,IS,不能重分类进损益的其他综合收益,1,14655576.28,,,,"1．不能重分类进损益的其他综合收益 14,655,576.28 -"
2022年报,星宇股份2022年年度报告全文,IS,其他权益工具投资公允价值变动,1,14655576.28,,,,"（3）其他权益工具投资公允价值变动 14,655,576.28 -"
2022年报,星宇股份2022年年度报告全文,IS,将重分类进损益的其他综合收益,2,20785541.09,-25992965.31,,,"2．将重分类进损益的其他综合收益 20,785,541.09 -25,992,965.31"
2022年报,星宇股份2022年年度报告全文,IS,外币财务报表折算差额,2,20785541.09,-25992965.31,,,"（6）外币财务报表折算差额 20,785,541.09 -25,992,965.31"
2022年报,星宇股份2022年年度报告全文,IS,综合收益总额,2,976865374.48,923449136.87,,,"七、综合收益总额 976,865,374.48 923,449,136.87"
2022年报,星宇股份2022年年度报告全文,IS,归属于母公司所有者的综合收益总额,2,976865374.48,923449136.87,,,"（一）归属于母公司所有者的综合收益总额 976,865,374.48 923,449,136.87"
2022年报,星宇股份2022年年度报告全文,IS,基本每股收益(元/股),2,3.30,3.41,,,（一）基本每股收益(元/股) 3.30 3.41
2022年报,星宇股份2022年年度报告全文,IS,稀释每股收益(元/股),2,3.30,3.41,,,（二）稀释每股收益(元/股) 3.30 3.41
2022年报,星宇股份2022年年度报告全文,CF,销售商品、提供劳务收到的现金,2,8270652890.77,7945283687.26,,,"销售商品、提供劳务收到的现金 8,270,652,890.77 7,945,283,687.26"
2022年报,星宇股份2022年年度报告全文,CF,收到的税费返还,2,6634974.40,1396016.76,,,"收到的税费返还 6,634,974.40 1,396,016.76"
2022年报,星宇股份2022年年度报告全文,CF,收到其他与经营活动有关的现金,2,308862715.17,115083305.83,,,"收到其他与经营活动有关的现金 七、78(1) 308,862,715.17 115,083,305.83"
2022年报,星宇股份2022年年度报告全文,CF,经营活动现金流入小计,2,8586150580.34,8061763009.85,,,"经营活动现金流入小计 8,586,150,580.34 8,061,763,009.85"
2022年报,星宇股份2022年年度报告全文,CF,购买商品、接受劳务支付的现金,2,5614358112.72,5884711985.25,,,"购买商品、接受劳务支付的现金 5,614,358,112.72 5,884,711,985.25"
2022年报,星宇股份2022年年度报告全文,CF,支付给职工及为职工支付的现金,2,1021075547.44,978891713.57,,,"支付给职工及为职工支付的现金 1,021,075,547.44 978,891,713.57"
2022年报,星宇股份2022年年度报告全文,CF,支付的各项税费,2,305870960.94,409781851.63,,,"支付的各项税费 305,870,960.94 409,781,851.63"
2022年报,星宇股份2022年年度报告全文,CF,支付其他与经营活动有关的现金,2,236488724.16,268802201.66,,,"支付其他与经营活动有关的现金 七、78(2) 236,488,724.16 268,802,201.66"
2022年报,星宇股份2022年年度报告全文,CF,经营活动现金流出小计,2,7177793345.26,7542187752.11,,,"经营活动现金流出小计 7,177,793,345.26 7,542,187,752.11"
2022年报,星宇股份2022年年度报告全文,CF,经营活动产生的现金流量净额,2,1408357235.08,519575257.74,,,"经营活动产生的现金流量净额 1,408,357,235.08 519,575,257.74"
2022年报,星宇股份2022年年度报告全文,CF,收回投资收到的现金,2,10624319319.49,12428440000.00,,,"收回投资收到的现金 10,624,319,319.49 12,428,440,000.00"
2022年报,星宇股份2022年年度报告全文,CF,取得投资收益收到的现金,2,84733932.76,84801492.68,,,"取得投资收益收到的现金 84,733,932.76 84,801,492.68"
2022年报,星宇股份2022年年度报告全文,CF,处置固定资产、无形资产和其他长期资产收回的现金净额,2,3498900.69,8534484.95,,,"3,498,900.69 8,534,484.95"
2022年报,星宇股份2022年年度报告全文,CF,投资活动现金流入小计,2,10712552152.94,12521775977.63,,,"投资活动现金流入小计 10,712,552,152.94 12,521,775,977.63"
2022年报,星宇股份2022年年度报告全文,CF,购建固定资产、无形资产和其他长期资产支付的现金,2,955696509.38,1265190760.63,,,"955,696,509.38 1,265,190,760.63"
2022年报,星宇股份2022年年度报告全文,CF,投资支付的现金,2,10770549825.00,12189840394.37,,,"投资支付的现金 10,770,549,825.00 12,189,840,394.37"
2022年报,星宇股份2022年年度报告全文,CF,支付其他与投资活动有关的现金   -,1,5000000.00,,,,"支付其他与投资活动有关的现金 七、78(4) - 5,000,000.00"
2022年报,星宇股份2022年年度报告全文,CF,投资活动现金流出小计,2,11726246334.38,13460031155.00,,,"投资活动现金流出小计 11,726,246,334.38 13,460,031,155.00"
2022年报,星宇股份2022年年度报告全文,CF,投资活动产生的现金流量净额,2,-1013694181.44,-938255177.37,,,"投资活动产生的现金流量净额 -1,013,694,181.44 -938,255,177.37"
2022年报,星宇股份2022年年度报告全文,CF,偿还债务支付的现金 -,1,7553768.90,,,,"偿还债务支付的现金 - 7,553,768.90"
2022年报,星宇股份2022年年度报告全文,CF,分配股利、利润或偿付利息支付的现金,2,314247360.90,359019395.79,,,"分配股利、利润或偿付利息支付的现金 314,247,360.90 359,019,395.79"
2022年报,星宇股份2022年年度报告全文,CF,支付其他与筹资活动有关的现金,2,6773562.03,10079864.80,,,"支付其他与筹资活动有关的现金 七、78(6) 6,773,562.03 10,079,864.80"
2022年报,星宇股份2022年年度报告全文,CF,筹资活动现金流出小计,2,321020922.93,376653029.49,,,"筹资活动现金流出小计 321,020,922.93 376,653,029.49"
2022年报,星宇股份2022年年度报告全文,CF,筹资活动产生的现金流量净额,2,-321020922.93,-376653029.49,,,"筹资活动产生的现金流量净额 -321,020,922.93 -376,653,029.49"
2022年报,星宇股份2022年年度报告全文,CF,汇率变动对现金及现金等价物的影响,2,14333968.35,-9079511.49,,,"四、汇率变动对现金及现金等价物的影响 14,333,968.35 -9,079,511.49"
2022年报,星宇股份2022年年度报告全文,CF,现金及现金等价物净增加额,2,87976099.06,-804412460.61,,,"五、现金及现金等价物净增加额 87,976,099.06 -804,412,460.61"
2022年报,星宇股份2022年年度报告全文,CF,加：期初现金及现金等价物余额,2,1319896229.93,2124308690.54,,,"加：期初现金及现金等价物余额 1,319,896,229.93 2,124,308,690.54"
2022年报,星宇股份2022年年度报告全文,CF,期末现金及现金等价物余额,2,1407872328.99,1319896229.93,,,"六、期末现金及现金等价物余额 1,407,872,328.99 1,319,896,229.93"
2021年报,常州星宇车灯股份有限公司2021年年度报告全文,BS,货币资金,2,1401842155.22,2168518918.44,,,"货币资金 七、1 1,401,842,155.22 2,168,518,918.44"
2021年报,常州星宇车灯股份有限公司2021年年度报告全文,BS,交易性金融资产,2,2531322533.83,2949562162.69,,,"交易性金融资产 七、2 2,531,322,533.83 2,949,562,162.69"
2021年报,常州星宇车灯股份有限公司2021年年度报告全文,BS,应收票据,2,1185983083.70,1033187838.05,,,"应收票据 七、4 1,185,983,083.70 1,033,187,838.05"
2021年报,常州星宇车灯股份有限公司2021年年度报告全文,BS,应收账款,2,1056586618.62,862083647.61,,,"应收账款 七、5 1,056,586,618.62 862,083,647.61"
2021年报,常州星宇车灯股份有限公司2021年年度报告全文,BS,预付款项,2,30426203.78,31159405.93,,,"预付款项 七、7 30,426,203.78 31,159,405.93"
2021年报,常州星宇车灯股份有限公司2021年年度报告全文,BS,其他应收款,2,8035978.23,2246631.55,,,"其他应收款 七、8 8,035,978.23 2,246,631.55"
2021年报,常州星宇车灯股份有限公司2021年年度报告全文,BS,存货,2,1969885333.91,1550036241.15,,,"存货 七、9 1,969,885,333.91 1,550,036,241.15"
2021年报,常州星宇车灯股份有限公司2021年年度报告全文,BS,其他流动资产,2,16280979.25,21796400.28,,,"其他流动资产 七、13 16,280,979.25 21,796,400.28"
2021年报,常州星宇车灯股份有限公司2021年年度报告全文,BS,流动资产合计,2,8200362886.54,8618591245.70,,,"流动资产合计 8,200,362,886.54 8,618,591,245.70"
2021年报,常州星宇车灯股份有限公司2021年年度报告全文,BS,其他权益工具投资,2,185475504.38,1000000.00,,,"其他权益工具投资 七、18 185,475,504.38 1,000,000.00"
2021年报,常州星宇车灯股份有限公司2021年年度报告全文,BS,固定资产,2,2112668390.05,1877487013.59,,,"固定资产 七、21 2,112,668,390.05 1,877,487,013.59"
2021年报,常州星宇车灯股份有限公司2021年年度报告全文,BS,在建工程,2,736429183.80,417678302.83,,,"在建工程 736,429,183.80 417,678,302.83"
2021年报,常州星宇车灯股份有限公司2021年年度报告全文,BS,使用权资产,1,11569727.56,,,,"使用权资产 七、25 11,569,727.56"
2021年报,常州星宇车灯股份有限公司2021年年度报告全文,BS,无形资产,2,417615519.06,382044213.43,,,"无形资产 七、26 417,615,519.06 382,044,213.43"
2021年报,常州星宇车灯股份有限公司2021年年度报告全文,BS,长期待摊费用,2,77614923.63,67185181.16,,,"长期待摊费用 七、29 77,614,923.63 67,185,181.16"
2021年报,常州星宇车灯股份有限公司2021年年度报告全文,BS,递延所得税资产,2,16494985.89,19400165.93,,,"递延所得税资产 七、30 16,494,985.89 19,400,165.93"
2021年报,常州星宇车灯股份有限公司2021年年度报告全文,BS,其他非流动资产,2,175151225.84,44628562.32,,,"其他非流动资产 七、31 175,151,225.84 44,628,562.32"
2021年报,常州星宇车灯股份有限公司2021年年度报告全文,BS,非流动资产合计,2,3733019460.21,2809423439.26,,,"非流动资产合计 3,733,019,460.21 2,809,423,439.26"
2021年报,常州星宇车灯股份有限公司2021年年度报告全文,BS,资产总计,2,11933382346.75,11428014684.96,,,"资产总计 11,933,382,346.75 11,428,014,684.96"
2021年报,常州星宇车灯股份有限公司2021年年度报告全文,BS,应付票据,2,1439628582.54,1420198394.22,,,"应付票据 七、35 1,439,628,582.54 1,420,198,394.22"
2021年报,常州星宇车灯股份有限公司2021年年度报告全文,BS,应付账款,2,2047483999.00,2071637233.44,,,"应付账款 七、36 2,047,483,999.00 2,071,637,233.44"
2021年报,常州星宇车灯股份有限公司2021年年度报告全文,BS,合同负债,2,27267158.30,25225229.97,,,"合同负债 七、38 27,267,158.30 25,225,229.97"
2021年报,常州星宇车灯股份有限公司2021年年度报告全文,BS,应付职工薪酬,2,113259110.75,156214385.40,,,"应付职工薪酬 七、39 113,259,110.75 156,214,385.40"
2021年报,常州星宇车灯股份有限公司2021年年度报告全文,BS,应交税费,2,27278563.31,158208559.37,,,"应交税费 七、40 27,278,563.31 158,208,559.37"
